,0,1
45429,4542,21
45430,4543,3
45431,4543,4
45432,4543,17
45433,4543,0
45434,4543,10
45435,4543,32
45436,4543,12
45437,4543,16
45438,4543,13
45439,4543,6
45440,4544,4
45441,4544,1
45442,4544,17
45443,4544,22
45444,4544,23
45445,4544,24
45446,4544,26
45447,4544,20
45448,4544,10
45449,4544,30
45450,4545,25
45451,4545,45
45452,4545,7
45453,4545,17
45454,4545,22
45455,4545,24
45456,4545,23
45457,4545,2
45458,4545,26
45459,4545,20
45460,4546,4
45461,4546,7
45462,4546,12
45463,4546,0
45464,4546,9
45465,4546,10
45466,4546,32
45467,4546,2
45468,4546,44
45469,4546,16
45470,4547,3
45471,4547,1
45472,4547,25
45473,4547,17
45474,4547,4
45475,4547,22
45476,4547,2
45477,4547,23
45478,4547,24
45479,4547,26
45480,4548,3
45481,4548,1
45482,4548,4
45483,4548,25
45484,4548,7
45485,4548,17
45486,4548,22
45487,4548,23
45488,4548,24
45489,4548,20
45490,4549,3
45491,4549,4
45492,4549,7
45493,4549,1
45494,4549,25
45495,4549,27
45496,4549,17
45497,4549,22
45498,4549,23
45499,4549,26
45500,4550,3
45501,4550,25
45502,4550,0
45503,4550,7
45504,4550,45
45505,4550,21
45506,4550,30
45507,4550,16
45508,4550,19
45509,4550,8
45510,4551,3
45511,4551,4
45512,4551,25
45513,4551,7
45514,4551,27
45515,4551,12
45516,4551,13
45517,4551,6
45518,4551,0
45519,4551,31
45520,4552,3
45521,4552,4
45522,4552,7
45523,4552,9
45524,4552,2
45525,4552,10
45526,4552,13
45527,4552,12
45528,4552,21
45529,4552,37
45530,4553,3
45531,4553,0
45532,4553,25
45533,4553,1
45534,4553,7
45535,4553,17
45536,4553,22
45537,4553,23
45538,4553,24
45539,4553,16
45540,4554,3
45541,4554,1
45542,4554,4
45543,4554,25
45544,4554,17
45545,4554,7
45546,4554,0
45547,4554,22
45548,4554,23
45549,4554,24
45550,4555,7
45551,4555,12
45552,4555,0
45553,4555,31
45554,4555,9
45555,4555,28
45556,4555,44
45557,4555,10
45558,4555,16
45559,4555,2
45560,4556,3
45561,4556,1
45562,4556,15
45563,4556,25
45564,4556,4
45565,4556,17
45566,4556,22
45567,4556,24
45568,4556,23
45569,4556,20
45570,4557,3
45571,4557,0
45572,4557,25
45573,4557,23
45574,4557,4
45575,4557,20
45576,4557,7
45577,4557,16
45578,4557,19
45579,4557,27
45580,4558,3
45581,4558,15
45582,4558,4
45583,4558,25
45584,4558,1
45585,4558,7
45586,4558,37
45587,4558,2
45588,4558,32
45589,4558,17
45590,4559,4
45591,4559,7
45592,4559,26
45593,4559,24
45594,4559,13
45595,4559,12
45596,4559,31
45597,4559,0
45598,4559,10
45599,4559,6
45600,4560,3
45601,4560,4
45602,4560,25
45603,4560,7
45604,4560,27
45605,4560,12
45606,4560,13
45607,4560,9
45608,4560,10
45609,4560,6
45610,4561,3
45611,4561,25
45612,4561,7
45613,4561,0
45614,4561,27
45615,4561,6
45616,4561,10
45617,4561,9
45618,4561,13
45619,4561,12
45620,4562,27
45621,4562,9
45622,4562,10
45623,4562,44
45624,4562,32
45625,4562,16
45626,4562,28
45627,4562,2
45628,4562,54
45629,4562,21
45630,4563,4
45631,4563,25
45632,4563,1
45633,4563,7
45634,4563,17
45635,4563,30
45636,4563,22
45637,4563,15
45638,4563,10
45639,4563,23
45640,4564,1
45641,4564,25
45642,4564,4
45643,4564,17
45644,4564,22
45645,4564,24
45646,4564,23
45647,4564,26
45648,4564,20
45649,4564,2
45650,4565,3
45651,4565,0
45652,4565,1
45653,4565,25
45654,4565,17
45655,4565,4
45656,4565,22
45657,4565,23
45658,4565,24
45659,4565,26
45660,4566,3
45661,4566,4
45662,4566,25
45663,4566,7
45664,4566,1
45665,4566,17
45666,4566,27
45667,4566,22
45668,4566,23
45669,4566,0
45670,4567,25
45671,4567,4
45672,4567,45
45673,4567,37
45674,4567,59
45675,4567,8
45676,4567,28
45677,4567,42
45678,4567,34
45679,4567,54
45680,4568,1
45681,4568,25
45682,4568,7
45683,4568,17
45684,4568,22
45685,4568,23
45686,4568,26
45687,4568,24
45688,4568,20
45689,4568,27
45690,4569,3
45691,4569,17
45692,4569,25
45693,4569,22
45694,4569,30
45695,4569,23
45696,4569,24
45697,4569,20
45698,4569,26
45699,4569,15
45700,4570,17
45701,4570,22
45702,4570,23
45703,4570,26
45704,4570,20
45705,4570,24
45706,4570,6
45707,4570,31
45708,4570,57
45709,4570,9
45710,4571,1
45711,4571,3
45712,4571,17
45713,4571,0
45714,4571,22
45715,4571,23
45716,4571,24
45717,4571,4
45718,4571,25
45719,4571,20
45720,4572,3
45721,4572,0
45722,4572,25
45723,4572,23
45724,4572,4
45725,4572,26
45726,4572,20
45727,4572,24
45728,4572,7
45729,4572,16
45730,4573,1
45731,4573,4
45732,4573,17
45733,4573,22
45734,4573,16
45735,4573,10
45736,4573,23
45737,4573,24
45738,4573,26
45739,4573,20
45740,4574,21
45741,4574,16
45742,4574,44
45743,4574,19
45744,4574,28
45745,4574,8
45746,4574,59
45747,4574,137
45748,4574,114
45749,4574,48
45750,4575,0
45751,4575,3
45752,4575,25
45753,4575,4
45754,4575,1
45755,4575,16
45756,4575,10
45757,4575,19
45758,4575,45
45759,4575,15
45760,4576,3
45761,4576,22
45762,4576,25
45763,4576,4
45764,4576,7
45765,4576,27
45766,4576,0
45767,4576,12
45768,4576,13
45769,4576,10
45770,4577,7
45771,4577,1
45772,4577,25
45773,4577,17
45774,4577,12
45775,4577,13
45776,4577,22
45777,4577,23
45778,4577,26
45779,4577,20
45780,4578,3
45781,4578,45
45782,4578,4
45783,4578,25
45784,4578,10
45785,4578,1
45786,4578,2
45787,4578,37
45788,4578,21
45789,4578,5
45790,4579,9
45791,4579,16
45792,4579,37
45793,4579,19
45794,4579,42
45795,4579,30
45796,4579,41
45797,4579,114
45798,4579,84
45799,4579,116
45800,4580,3
45801,4580,25
45802,4580,26
45803,4580,27
45804,4580,0
45805,4580,10
45806,4580,12
45807,4580,13
45808,4580,45
45809,4580,57
45810,4581,3
45811,4581,4
45812,4581,7
45813,4581,1
45814,4581,25
45815,4581,27
45816,4581,17
45817,4581,22
45818,4581,12
45819,4581,23
45820,4582,3
45821,4582,1
45822,4582,25
45823,4582,17
45824,4582,22
45825,4582,23
45826,4582,27
45827,4582,20
45828,4582,26
45829,4582,24
45830,4583,16
45831,4583,30
45832,4583,25
45833,4583,3
45834,4583,1
45835,4583,45
45836,4583,17
45837,4583,4
45838,4583,22
45839,4583,24
45840,4584,3
45841,4584,7
45842,4584,0
45843,4584,13
45844,4584,9
45845,4584,31
45846,4584,21
45847,4584,44
45848,4584,16
45849,4584,45
45850,4585,4
45851,4585,1
45852,4585,10
45853,4585,7
45854,4585,17
45855,4585,22
45856,4585,23
45857,4585,24
45858,4585,26
45859,4585,20
45860,4586,3
45861,4586,25
45862,4586,4
45863,4586,1
45864,4586,7
45865,4586,10
45866,4586,17
45867,4586,0
45868,4586,22
45869,4586,32
45870,4587,3
45871,4587,4
45872,4587,7
45873,4587,27
45874,4587,0
45875,4587,57
45876,4587,16
45877,4587,21
45878,4587,8
45879,4587,14
45880,4588,3
45881,4588,25
45882,4588,4
45883,4588,1
45884,4588,7
45885,4588,17
45886,4588,10
45887,4588,22
45888,4588,23
45889,4588,24
45890,4589,3
45891,4589,25
45892,4589,0
45893,4589,44
45894,4589,21
45895,4589,16
45896,4589,37
45897,4589,45
45898,4589,19
45899,4589,59
45900,4590,3
45901,4590,4
45902,4590,7
45903,4590,10
45904,4590,27
45905,4590,37
45906,4590,21
45907,4590,12
45908,4590,13
45909,4590,31
45910,4591,3
45911,4591,4
45912,4591,1
45913,4591,7
45914,4591,25
45915,4591,17
45916,4591,22
45917,4591,23
45918,4591,27
45919,4591,24
45920,4592,0
45921,4592,3
45922,4592,4
45923,4592,16
45924,4592,1
45925,4592,25
45926,4592,19
45927,4592,30
45928,4592,17
45929,4592,22
45930,4593,3
45931,4593,25
45932,4593,1
45933,4593,0
45934,4593,17
45935,4593,22
45936,4593,23
45937,4593,24
45938,4593,26
45939,4593,20
45940,4594,3
45941,4594,4
45942,4594,1
45943,4594,7
45944,4594,25
45945,4594,17
45946,4594,22
45947,4594,27
45948,4594,23
45949,4594,24
45950,4595,3
45951,4595,4
45952,4595,25
45953,4595,7
45954,4595,0
45955,4595,27
45956,4595,12
45957,4595,13
45958,4595,16
45959,4595,31
45960,4596,3
45961,4596,1
45962,4596,25
45963,4596,7
45964,4596,17
45965,4596,22
45966,4596,23
45967,4596,24
45968,4596,26
45969,4596,20
45970,4597,3
45971,4597,4
45972,4597,7
45973,4597,16
45974,4597,27
45975,4597,9
45976,4597,13
45977,4597,32
45978,4597,31
45979,4597,21
45980,4598,3
45981,4598,1
45982,4598,25
45983,4598,4
45984,4598,17
45985,4598,22
45986,4598,7
45987,4598,23
45988,4598,26
45989,4598,20
45990,4599,3
45991,4599,4
45992,4599,1
45993,4599,25
45994,4599,7
45995,4599,17
45996,4599,22
45997,4599,23
45998,4599,24
45999,4599,26
46000,4600,3
46001,4600,25
46002,4600,4
46003,4600,23
46004,4600,26
46005,4600,20
46006,4600,24
46007,4600,7
46008,4600,0
46009,4600,27
46010,4601,3
46011,4601,4
46012,4601,7
46013,4601,27
46014,4601,10
46015,4601,15
46016,4601,32
46017,4601,37
46018,4601,45
46019,4601,12
46020,4602,3
46021,4602,4
46022,4602,1
46023,4602,0
46024,4602,7
46025,4602,17
46026,4602,22
46027,4602,23
46028,4602,27
46029,4602,24
46030,4603,4
46031,4603,7
46032,4603,25
46033,4603,1
46034,4603,27
46035,4603,17
46036,4603,22
46037,4603,23
46038,4603,0
46039,4603,24
46040,4604,25
46041,4604,13
46042,4604,6
46043,4604,57
46044,4604,10
46045,4604,49
46046,4604,32
46047,4604,44
46048,4604,2
46049,4604,42
46050,4605,1
46051,4605,4
46052,4605,17
46053,4605,22
46054,4605,25
46055,4605,23
46056,4605,26
46057,4605,20
46058,4605,27
46059,4605,24
46060,4606,1
46061,4606,7
46062,4606,45
46063,4606,15
46064,4606,17
46065,4606,22
46066,4606,32
46067,4606,23
46068,4606,21
46069,4606,37
46070,4607,4
46071,4607,7
46072,4607,27
46073,4607,6
46074,4607,12
46075,4607,13
46076,4607,10
46077,4607,15
46078,4607,2
46079,4607,9
46080,4608,3
46081,4608,4
46082,4608,1
46083,4608,19
46084,4608,25
46085,4608,15
46086,4608,17
46087,4608,22
46088,4608,23
46089,4608,30
46090,4609,1
46091,4609,17
46092,4609,22
46093,4609,23
46094,4609,26
46095,4609,24
46096,4609,20
46097,4609,6
46098,4609,10
46099,4609,28
46100,4610,1
46101,4610,17
46102,4610,22
46103,4610,23
46104,4610,26
46105,4610,25
46106,4610,20
46107,4610,24
46108,4610,4
46109,4610,0
46110,4611,1
46111,4611,7
46112,4611,17
46113,4611,23
46114,4611,26
46115,4611,20
46116,4611,24
46117,4611,31
46118,4611,9
46119,4611,0
46120,4612,3
46121,4612,25
46122,4612,10
46123,4612,7
46124,4612,21
46125,4612,32
46126,4612,27
46127,4612,9
46128,4612,48
46129,4612,59
46130,4613,3
46131,4613,25
46132,4613,1
46133,4613,45
46134,4613,4
46135,4613,17
46136,4613,10
46137,4613,22
46138,4613,24
46139,4613,23
46140,4614,3
46141,4614,25
46142,4614,1
46143,4614,7
46144,4614,17
46145,4614,22
46146,4614,10
46147,4614,23
46148,4614,24
46149,4614,26
46150,4615,3
46151,4615,25
46152,4615,1
46153,4615,15
46154,4615,4
46155,4615,2
46156,4615,17
46157,4615,22
46158,4615,24
46159,4615,23
46160,4616,3
46161,4616,25
46162,4616,4
46163,4616,17
46164,4616,22
46165,4616,23
46166,4616,24
46167,4616,26
46168,4616,20
46169,4616,7
46170,4617,0
46171,4617,16
46172,4617,30
46173,4617,19
46174,4617,15
46175,4617,60
46176,4617,3
46177,4617,4
46178,4617,142
46179,4617,45
46180,4618,25
46181,4618,7
46182,4618,27
46183,4618,10
46184,4618,32
46185,4618,13
46186,4618,12
46187,4618,21
46188,4618,45
46189,4618,37
46190,4619,0
46191,4619,16
46192,4619,30
46193,4619,19
46194,4619,3
46195,4619,25
46196,4619,15
46197,4619,1
46198,4619,4
46199,4619,45
46200,4620,1
46201,4620,17
46202,4620,22
46203,4620,23
46204,4620,26
46205,4620,20
46206,4620,27
46207,4620,45
46208,4620,15
46209,4620,13
46210,4621,25
46211,4621,1
46212,4621,17
46213,4621,13
46214,4621,22
46215,4621,23
46216,4621,24
46217,4621,26
46218,4621,20
46219,4621,31
46220,4622,25
46221,4622,4
46222,4622,7
46223,4622,27
46224,4622,9
46225,4622,13
46226,4622,12
46227,4622,10
46228,4622,31
46229,4622,32
46230,4623,1
46231,4623,3
46232,4623,0
46233,4623,17
46234,4623,22
46235,4623,25
46236,4623,23
46237,4623,24
46238,4623,26
46239,4623,20
46240,4624,4
46241,4624,25
46242,4624,17
46243,4624,22
46244,4624,23
46245,4624,24
46246,4624,26
46247,4624,20
46248,4624,12
46249,4624,6
46250,4625,3
46251,4625,1
46252,4625,25
46253,4625,30
46254,4625,17
46255,4625,22
46256,4625,7
46257,4625,24
46258,4625,23
46259,4625,2
46260,4626,1
46261,4626,17
46262,4626,22
46263,4626,23
46264,4626,13
46265,4626,26
46266,4626,20
46267,4626,24
46268,4626,31
46269,4626,10
46270,4627,3
46271,4627,7
46272,4627,12
46273,4627,6
46274,4627,0
46275,4627,49
46276,4627,10
46277,4627,44
46278,4627,32
46279,4627,14
46280,4628,0
46281,4628,3
46282,4628,4
46283,4628,30
46284,4628,25
46285,4628,15
46286,4628,16
46287,4628,7
46288,4628,1
46289,4628,19
46290,4629,3
46291,4629,4
46292,4629,25
46293,4629,1
46294,4629,7
46295,4629,17
46296,4629,22
46297,4629,23
46298,4629,26
46299,4629,24
46300,4630,0
46301,4630,12
46302,4630,10
46303,4630,31
46304,4630,6
46305,4630,32
46306,4630,9
46307,4630,16
46308,4630,57
46309,4630,21
46310,4631,17
46311,4631,22
46312,4631,3
46313,4631,20
46314,4631,26
46315,4631,25
46316,4631,24
46317,4631,4
46318,4631,7
46319,4631,27
46320,4632,7
46321,4632,20
46322,4632,10
46323,4632,9
46324,4632,31
46325,4632,2
46326,4632,32
46327,4632,44
46328,4632,30
46329,4632,57
46330,4633,3
46331,4633,4
46332,4633,1
46333,4633,17
46334,4633,22
46335,4633,23
46336,4633,20
46337,4633,26
46338,4633,24
46339,4633,0
46340,4634,3
46341,4634,25
46342,4634,1
46343,4634,4
46344,4634,16
46345,4634,19
46346,4634,17
46347,4634,7
46348,4634,22
46349,4634,23
46350,4635,3
46351,4635,25
46352,4635,1
46353,4635,0
46354,4635,7
46355,4635,17
46356,4635,10
46357,4635,22
46358,4635,23
46359,4635,24
46360,4636,3
46361,4636,1
46362,4636,25
46363,4636,17
46364,4636,22
46365,4636,23
46366,4636,26
46367,4636,20
46368,4636,31
46369,4636,24
46370,4637,3
46371,4637,4
46372,4637,1
46373,4637,25
46374,4637,7
46375,4637,17
46376,4637,22
46377,4637,27
46378,4637,23
46379,4637,26
46380,4638,12
46381,4638,57
46382,4638,0
46383,4638,32
46384,4638,21
46385,4638,54
46386,4638,14
46387,4638,42
46388,4638,64
46389,4638,37
46390,4639,3
46391,4639,4
46392,4639,7
46393,4639,31
46394,4639,9
46395,4639,10
46396,4639,57
46397,4639,44
46398,4639,2
46399,4639,32
46400,4640,3
46401,4640,1
46402,4640,4
46403,4640,25
46404,4640,17
46405,4640,22
46406,4640,7
46407,4640,24
46408,4640,23
46409,4640,26
46410,4641,16
46411,4641,19
46412,4641,4
46413,4641,1
46414,4641,25
46415,4641,15
46416,4641,29
46417,4641,17
46418,4641,22
46419,4641,2
46420,4642,7
46421,4642,27
46422,4642,12
46423,4642,0
46424,4642,10
46425,4642,32
46426,4642,28
46427,4642,44
46428,4642,49
46429,4642,21
46430,4643,3
46431,4643,0
46432,4643,4
46433,4643,1
46434,4643,7
46435,4643,25
46436,4643,17
46437,4643,16
46438,4643,22
46439,4643,23
46440,4644,3
46441,4644,4
46442,4644,1
46443,4644,25
46444,4644,17
46445,4644,7
46446,4644,22
46447,4644,23
46448,4644,24
46449,4644,26
46450,4645,0
46451,4645,16
46452,4645,30
46453,4645,19
46454,4645,3
46455,4645,15
46456,4645,25
46457,4645,1
46458,4645,7
46459,4645,10
46460,4646,3
46461,4646,1
46462,4646,17
46463,4646,22
46464,4646,23
46465,4646,25
46466,4646,7
46467,4646,26
46468,4646,20
46469,4646,24
46470,4647,3
46471,4647,25
46472,4647,4
46473,4647,30
46474,4647,2
46475,4647,10
46476,4647,7
46477,4647,15
46478,4647,45
46479,4647,37
46480,4648,0
46481,4648,9
46482,4648,10
46483,4648,32
46484,4648,28
46485,4648,54
46486,4648,64
46487,4648,49
46488,4648,59
46489,4648,18
46490,4649,4
46491,4649,1
46492,4649,7
46493,4649,17
46494,4649,22
46495,4649,23
46496,4649,26
46497,4649,20
46498,4649,24
46499,4649,27
46500,4650,1
46501,4650,25
46502,4650,17
46503,4650,22
46504,4650,23
46505,4650,24
46506,4650,26
46507,4650,20
46508,4650,27
46509,4650,10
46510,4651,25
46511,4651,7
46512,4651,27
46513,4651,0
46514,4651,9
46515,4651,12
46516,4651,31
46517,4651,6
46518,4651,2
46519,4651,32
46520,4652,7
46521,4652,0
46522,4652,32
46523,4652,13
46524,4652,12
46525,4652,31
46526,4652,44
46527,4652,45
46528,4652,57
46529,4652,16
46530,4653,0
46531,4653,16
46532,4653,3
46533,4653,29
46534,4653,30
46535,4653,4
46536,4653,15
46537,4653,25
46538,4653,1
46539,4653,7
46540,4654,0
46541,4654,25
46542,4654,4
46543,4654,16
46544,4654,7
46545,4654,19
46546,4654,15
46547,4654,30
46548,4654,10
46549,4654,27
46550,4655,3
46551,4655,4
46552,4655,7
46553,4655,25
46554,4655,1
46555,4655,27
46556,4655,12
46557,4655,13
46558,4655,17
46559,4655,22
46560,4656,3
46561,4656,1
46562,4656,4
46563,4656,16
46564,4656,25
46565,4656,19
46566,4656,17
46567,4656,22
46568,4656,24
46569,4656,23
46570,4657,0
46571,4657,3
46572,4657,25
46573,4657,1
46574,4657,4
46575,4657,17
46576,4657,22
46577,4657,7
46578,4657,24
46579,4657,23
46580,4658,3
46581,4658,25
46582,4658,4
46583,4658,17
46584,4658,45
46585,4658,10
46586,4658,23
46587,4658,24
46588,4658,7
46589,4658,26
46590,4659,1
46591,4659,3
46592,4659,25
46593,4659,22
46594,4659,4
46595,4659,20
46596,4659,7
46597,4659,27
46598,4659,0
46599,4659,13
46600,4660,10
46601,4660,27
46602,4660,9
46603,4660,32
46604,4660,45
46605,4660,15
46606,4660,21
46607,4660,37
46608,4660,44
46609,4660,12
46610,4661,3
46611,4661,4
46612,4661,0
46613,4661,7
46614,4661,27
46615,4661,6
46616,4661,12
46617,4661,16
46618,4661,13
46619,4661,10
46620,4662,25
46621,4662,1
46622,4662,4
46623,4662,17
46624,4662,0
46625,4662,22
46626,4662,23
46627,4662,26
46628,4662,20
46629,4662,24
46630,4663,0
46631,4663,1
46632,4663,4
46633,4663,17
46634,4663,22
46635,4663,23
46636,4663,7
46637,4663,16
46638,4663,24
46639,4663,26
46640,4664,1
46641,4664,17
46642,4664,22
46643,4664,23
46644,4664,26
46645,4664,24
46646,4664,20
46647,4664,0
46648,4664,6
46649,4664,44
46650,4665,25
46651,4665,4
46652,4665,17
46653,4665,7
46654,4665,22
46655,4665,23
46656,4665,24
46657,4665,26
46658,4665,20
46659,4665,27
46660,4666,16
46661,4666,4
46662,4666,25
46663,4666,1
46664,4666,15
46665,4666,29
46666,4666,10
46667,4666,7
46668,4666,45
46669,4666,17
46670,4667,3
46671,4667,1
46672,4667,25
46673,4667,4
46674,4667,2
46675,4667,45
46676,4667,17
46677,4667,22
46678,4667,24
46679,4667,10
46680,4668,3
46681,4668,25
46682,4668,1
46683,4668,17
46684,4668,7
46685,4668,22
46686,4668,23
46687,4668,24
46688,4668,26
46689,4668,20
46690,4669,24
46691,4669,27
46692,4669,0
46693,4669,10
46694,4669,6
46695,4669,44
46696,4669,21
46697,4669,2
46698,4669,37
46699,4669,16
46700,4670,12
46701,4670,0
46702,4670,44
46703,4670,2
46704,4670,21
46705,4670,16
46706,4670,54
46707,4670,19
46708,4670,45
46709,4670,59
46710,4671,3
46711,4671,16
46712,4671,1
46713,4671,25
46714,4671,19
46715,4671,30
46716,4671,7
46717,4671,15
46718,4671,17
46719,4671,22
46720,4672,3
46721,4672,25
46722,4672,0
46723,4672,4
46724,4672,7
46725,4672,16
46726,4672,27
46727,4672,19
46728,4672,9
46729,4672,6
46730,4673,3
46731,4673,0
46732,4673,4
46733,4673,25
46734,4673,7
46735,4673,16
46736,4673,23
46737,4673,24
46738,4673,19
46739,4673,20
46740,4674,7
46741,4674,27
46742,4674,10
46743,4674,19
46744,4674,2
46745,4674,32
46746,4674,13
46747,4674,31
46748,4674,45
46749,4674,44
46750,4675,3
46751,4675,4
46752,4675,7
46753,4675,27
46754,4675,6
46755,4675,0
46756,4675,12
46757,4675,13
46758,4675,31
46759,4675,10
46760,4676,1
46761,4676,3
46762,4676,4
46763,4676,24
46764,4676,9
46765,4676,2
46766,4676,15
46767,4676,57
46768,4676,21
46769,4676,37
46770,4677,25
46771,4677,16
46772,4677,4
46773,4677,23
46774,4677,26
46775,4677,20
46776,4677,24
46777,4677,7
46778,4677,2
46779,4677,30
46780,4678,3
46781,4678,4
46782,4678,1
46783,4678,25
46784,4678,7
46785,4678,17
46786,4678,0
46787,4678,22
46788,4678,23
46789,4678,24
46790,4679,3
46791,4679,16
46792,4679,19
46793,4679,27
46794,4679,44
46795,4679,56
46796,4679,13
46797,4679,31
46798,4679,8
46799,4679,6
46800,4680,3
46801,4680,4
46802,4680,0
46803,4680,16
46804,4680,32
46805,4680,15
46806,4680,45
46807,4680,27
46808,4680,19
46809,4680,44
46810,4681,25
46811,4681,1
46812,4681,17
46813,4681,22
46814,4681,23
46815,4681,27
46816,4681,26
46817,4681,20
46818,4681,31
46819,4681,32
46820,4682,4
46821,4682,25
46822,4682,1
46823,4682,17
46824,4682,22
46825,4682,23
46826,4682,20
46827,4682,26
46828,4682,24
46829,4682,6
46830,4683,4
46831,4683,0
46832,4683,10
46833,4683,44
46834,4683,32
46835,4683,28
46836,4683,49
46837,4683,16
46838,4683,21
46839,4683,37
46840,4684,7
46841,4684,27
46842,4684,9
46843,4684,12
46844,4684,6
46845,4684,31
46846,4684,16
46847,4684,57
46848,4684,2
46849,4684,32
46850,4685,3
46851,4685,4
46852,4685,1
46853,4685,25
46854,4685,7
46855,4685,17
46856,4685,22
46857,4685,27
46858,4685,23
46859,4685,24
46860,4686,3
46861,4686,4
46862,4686,0
46863,4686,27
46864,4686,10
46865,4686,12
46866,4686,9
46867,4686,6
46868,4686,31
46869,4686,16
46870,4687,0
46871,4687,3
46872,4687,4
46873,4687,25
46874,4687,7
46875,4687,1
46876,4687,16
46877,4687,19
46878,4687,17
46879,4687,22
46880,4688,3
46881,4688,1
46882,4688,4
46883,4688,17
46884,4688,22
46885,4688,23
46886,4688,25
46887,4688,24
46888,4688,26
46889,4688,7
46890,4689,3
46891,4689,25
46892,4689,17
46893,4689,27
46894,4689,23
46895,4689,20
46896,4689,26
46897,4689,24
46898,4689,6
46899,4689,0
46900,4690,1
46901,4690,4
46902,4690,17
46903,4690,22
46904,4690,23
46905,4690,26
46906,4690,20
46907,4690,24
46908,4690,0
46909,4690,2
46910,4691,1
46911,4691,25
46912,4691,27
46913,4691,12
46914,4691,17
46915,4691,22
46916,4691,23
46917,4691,0
46918,4691,20
46919,4691,24
46920,4692,3
46921,4692,4
46922,4692,1
46923,4692,25
46924,4692,17
46925,4692,7
46926,4692,22
46927,4692,23
46928,4692,27
46929,4692,20
46930,4693,0
46931,4693,4
46932,4693,25
46933,4693,16
46934,4693,1
46935,4693,30
46936,4693,19
46937,4693,7
46938,4693,15
46939,4693,17
46940,4694,1
46941,4694,17
46942,4694,3
46943,4694,22
46944,4694,23
46945,4694,20
46946,4694,26
46947,4694,25
46948,4694,4
46949,4694,0
46950,4695,3
46951,4695,31
46952,4695,9
46953,4695,0
46954,4695,32
46955,4695,49
46956,4695,54
46957,4695,16
46958,4695,42
46959,4695,37
46960,4696,0
46961,4696,16
46962,4696,30
46963,4696,15
46964,4696,3
46965,4696,45
46966,4696,46
46967,4696,4
46968,4696,25
46969,4696,2
46970,4697,0
46971,4697,29
46972,4697,30
46973,4697,16
46974,4697,19
46975,4697,15
46976,4697,4
46977,4697,45
46978,4697,5
46979,4697,25
46980,4698,0
46981,4698,3
46982,4698,4
46983,4698,25
46984,4698,16
46985,4698,7
46986,4698,19
46987,4698,15
46988,4698,29
46989,4698,30
46990,4699,4
46991,4699,25
46992,4699,1
46993,4699,17
46994,4699,7
46995,4699,22
46996,4699,23
46997,4699,20
46998,4699,10
46999,4699,9
47000,4700,30
47001,4700,15
47002,4700,60
47003,4700,3
47004,4700,45
47005,4700,4
47006,4700,5
47007,4700,10
47008,4700,25
47009,4700,37
47010,4701,3
47011,4701,25
47012,4701,1
47013,4701,17
47014,4701,22
47015,4701,2
47016,4701,23
47017,4701,24
47018,4701,26
47019,4701,20
47020,4702,4
47021,4702,24
47022,4702,32
47023,4702,37
47024,4702,27
47025,4702,9
47026,4702,29
47027,4702,12
47028,4702,13
47029,4702,39
47030,4703,3
47031,4703,4
47032,4703,1
47033,4703,7
47034,4703,25
47035,4703,17
47036,4703,22
47037,4703,23
47038,4703,27
47039,4703,24
47040,4704,3
47041,4704,4
47042,4704,7
47043,4704,1
47044,4704,25
47045,4704,27
47046,4704,17
47047,4704,22
47048,4704,12
47049,4704,23
47050,4705,1
47051,4705,3
47052,4705,26
47053,4705,24
47054,4705,4
47055,4705,7
47056,4705,0
47057,4705,12
47058,4705,16
47059,4705,9
47060,4706,0
47061,4706,16
47062,4706,19
47063,4706,30
47064,4706,3
47065,4706,15
47066,4706,1
47067,4706,4
47068,4706,25
47069,4706,17
47070,4707,0
47071,4707,30
47072,4707,19
47073,4707,29
47074,4707,15
47075,4707,4
47076,4707,1
47077,4707,45
47078,4707,7
47079,4707,10
47080,4708,3
47081,4708,25
47082,4708,1
47083,4708,4
47084,4708,17
47085,4708,7
47086,4708,10
47087,4708,16
47088,4708,45
47089,4708,19
47090,4709,26
47091,4709,20
47092,4709,24
47093,4709,10
47094,4709,12
47095,4709,44
47096,4709,57
47097,4709,6
47098,4709,45
47099,4709,2
47100,4710,3
47101,4710,4
47102,4710,15
47103,4710,1
47104,4710,7
47105,4710,32
47106,4710,2
47107,4710,17
47108,4710,22
47109,4710,23
47110,4711,0
47111,4711,16
47112,4711,19
47113,4711,3
47114,4711,29
47115,4711,30
47116,4711,4
47117,4711,15
47118,4711,1
47119,4711,25
47120,4712,3
47121,4712,10
47122,4712,15
47123,4712,32
47124,4712,21
47125,4712,9
47126,4712,44
47127,4712,29
47128,4712,31
47129,4712,13
47130,4713,3
47131,4713,16
47132,4713,19
47133,4713,1
47134,4713,10
47135,4713,17
47136,4713,7
47137,4713,22
47138,4713,24
47139,4713,23
47140,4714,3
47141,4714,45
47142,4714,25
47143,4714,2
47144,4714,4
47145,4714,1
47146,4714,10
47147,4714,37
47148,4714,46
47149,4714,17
47150,4715,3
47151,4715,4
47152,4715,25
47153,4715,1
47154,4715,22
47155,4715,23
47156,4715,27
47157,4715,26
47158,4715,20
47159,4715,24
47160,4716,0
47161,4716,6
47162,4716,32
47163,4716,9
47164,4716,44
47165,4716,28
47166,4716,2
47167,4716,49
47168,4716,16
47169,4716,59
47170,4717,3
47171,4717,4
47172,4717,25
47173,4717,7
47174,4717,27
47175,4717,13
47176,4717,0
47177,4717,31
